"","X.1","X","date","inflation","m2","unemployment","tb3m","tb6m","reserves","persincome","indprod","persconsind","pcomodind","m1","deposits","avehourearn","wages","houseunits","tresu10y","mbase","housesalesprice","dispincome","loansbanks","IntDiscUS","housesupply","Linflation","Lm2","Lunemployment","Ltb3m","Ltb6m","Lreserves","Lpersincome","Lindprod","Lpersconsind","Lpcomodind","Lm1","Ldeposits","Lavehourearn","Lwages","Lhouseunits","Ltresu10y","Lmbase","Lhousesalesprice","Ldispincome","Lloansbanks","LIntDiscUS","Lhousesupply","coraveearn.unem","corhouseuni.unem","cormbase.unem","cortres10y.unem","corwages.unem","corun.unem","corm2.unem","corGDP.unem","cortb3m.unem","cortb6m.unem","correserves.unem","cordisc.unem","cordispinc.unem","corhouseprice.unem","corhousesupp.unem","corloans.unem","corcomind.unem","cordeposits.unem","corm1.unem","corperscons.unem","corpersinc.unem"
"498",498,500,"2005-08-01",196.1,6533.7,7345,3.44,3.66,3.5,10701.9,100.5151,92.563,157.6,713.4,335.8,16.17,5733.6,2095,4.26,782727,240100,34548,995.8098,4.5,4.5,0.00254063623840495,0.00310299302844075,-0.00798258032843272,0.0536151985738691,0.0528293477154888,0.050966840260576,0.00473846189900192,0.00273109059067248,0.00221160808340778,0.00553360384444057,0.0038650943772911,-0.000210406902881026,0.00197884606057636,0.00432982876824236,0.00556664935485555,-0.00181812232903624,0.00342720949323372,0.00964180452751876,0.000836906324018338,0.00377104375196213,0.0337887590090137,0.0104714345117044,0.475955708605475,-0.445494440167031,0.357741294882935,-0.665237446314527,0.326470800447177,0.637539697963131,0.51930466340504,-0.0602969753283852,-0.854390963801877,-0.839756514519653,-0.900124191672181,-0.952763408977101,0.309076564860682,-0.44043923184778,0.5056584445194,0.561952738279299,0.800310361628793,0.24991858193452,0.318706434575601,0.610058378153849,0.484413640278355
"499",499,501,"2005-09-01",198.8,6567.2,7553,3.42,3.67,3.62,10754.9,98.6063,93.458,162.2,717.2,333.1,16.19,5761.8,2151,4.2,787943,240400,34341,1000.932,4.75,4.7,0.0029751281101259,0.00350751509323458,-0.00693596719168066,0.0538131647830251,0.0537600554672213,0.0531884872910213,0.00477104279560603,0.00166824631714698,0.00249499633868896,0.00658165900224665,0.00392654733707524,0.000276105428002826,0.00205737993156332,0.0043411970566376,0.00432335308437826,-0.000688720914633761,0.00369585945625387,0.00936703460971966,0.0011053075234988,0.00443657356334777,0.0360415598952752,0.00885672674931971,0.560248347117287,-0.524615405729571,0.489228014586648,-0.661755562931169,0.396769297687904,0.712086784054266,0.589725628808379,-0.16282998424038,-0.836693413909178,-0.825352788279219,-0.894883150669563,-0.950701715468335,0.266084479962657,-0.55630867267618,0.593532626904547,0.617856315931503,0.835547942549275,0.237956932165499,0.455851211492333,0.683747699153814,0.532496648373402
"500",500,502,"2005-10-01",199.1,6602,7453,3.71,3.99,3.78,10826,99.8695,93.594,166.2,718.4,330.5,16.29,5792,2065,4.46,787216,243900,34477,1014.4866,4.75,4.5,0.00308300302821133,0.00378919848142445,-0.00659907511617256,0.0581005618982664,0.0576579679542405,0.054990569949097,0.00488343443688599,0.00214803655476481,0.00256884132989899,0.00735675006814951,0.0036972439899113,0.000456347731732346,0.00228691893661544,0.00425913968241032,0.00202586195858641,0.00161925137883529,0.00344448434376865,0.00951603396028792,0.00112695623249219,0.00559601479806393,0.0360415598952752,0.00704484708516392,0.643552311632893,-0.605338314582976,0.691093157050995,-0.692311257438699,0.472638347348314,0.769614831714956,0.667443956244771,-0.395280980833214,-0.851841499807689,-0.83527339942957,-0.900928261250845,-0.944321338254186,0.264567039738627,-0.605419130406525,0.661567735983445,0.682688366316842,0.859128429090817,0.496725898188629,0.589162120283601,0.745050903614216,0.59369966012516
"501",501,503,"2005-11-01",198.1,6621.7,7566,3.88,4.15,4,10878.1,100.9014,93.381,163.7,720.6,327.4,16.3,5809.9,2147,4.54,793472,237900,34686,1022.4632,5,5,0.00285067202609087,0.00387741707660886,-0.00522096158823363,0.0595169102695841,0.0584710711227678,0.0577622650466621,0.00475502838433295,0.00223410558278325,0.00243084297440695,0.00684505144236628,0.00366018180389675,0.000319384260915823,0.00217760180115591,0.00408918297965359,0.00126093152574206,0.00226299955640583,0.00343756234390313,0.00577702703780725,0.00110526851386106,0.00617250158946584,0.0381787804947565,0.00826878911349326,0.698078497854169,-0.658697469473431,0.711299631930856,-0.694139921049414,0.528487558343443,0.783930661462424,0.728759073605591,-0.550724847976402,-0.866317630090241,-0.846366350669722,-0.916536865267093,-0.950060396095757,0.261689960513946,-0.696833621666534,0.727775035157251,0.736104527577965,0.807579575083193,0.659811282546938,0.728872516185416,0.765679765918411,0.625009941846854
"502",502,504,"2005-12-01",198.1,6649,7279,3.89,4.18,4.16,10939.9,101.4873,93.4,163,724.6,324.3,16.36,5831.1,1994,4.47,803124,238600,34844,1036.0775,5.25,4.9,0.00273821131904232,0.00406128047487571,-0.00555450511460124,0.0609904030536742,0.0600150659329236,0.0602382408996121,0.00485262725796269,0.00250581584338757,0.00234624169132088,0.00648689998105593,0.00373330085835832,-0.000179487457038145,0.00233069444123442,0.00430349093356012,-0.00129608079713224,0.00190727422437268,0.00344413570496571,0.00819474376805407,0.001250251585078,0.00663504506779237,0.0402117040018161,0.0084558684998621,0.749611603708041,-0.726779981158851,0.749093610109994,-0.725179016236665,0.568039647410607,0.764503875865271,0.783699450511698,-0.668447965836911,-0.882970225892574,-0.863492696068686,-0.930793495943846,-0.954461386465339,0.297225661933272,-0.718632522829939,0.770636644137348,0.774939481951099,0.710938748493517,0.766005987849717,0.842020572081682,0.758630484690703,0.645289321766755
"503",503,505,"2006-01-01",199.3,6691.4,7064,4.24,4.31,4.29,11154.6,101.6088,93.811,164.3,729.3,325.3,16.42,5934.5,2273,4.42,804172,244900,35286,1048.9507,5.5,5.3,0.00281053956713358,0.00426539334261763,-0.00706843421665522,0.065516526698073,0.0621415463166819,0.0606786138724969,0.0055355354594823,0.00247578169806195,0.00237843935487429,0.00625421964919792,0.00392101127934637,0.000606399720993855,0.00240250333746173,0.0049393212120498,0.0072280783171779,0.00262630674362499,0.00366617192624252,0.00650525935816374,0.00175576257971903,0.00748062408825719,0.0421500379866033,0.013862739742739,0.776632567429928,-0.76451393506169,0.816107497756557,-0.806670179975835,0.542869078140681,0.706553265406033,0.826193775470155,-0.775765210323118,-0.888958987551575,-0.877062447354299,-0.936899218594048,-0.96394786989147,0.268104510521025,-0.682458840742213,0.783016501032383,0.780609375052627,0.567377450132547,0.81852407305484,0.905964077876729,0.716408429519882,0.618192180887548
"504",504,506,"2006-02-01",199.4,6715.6,7184,4.43,4.52,4.49,11216.5,101.6839,93.852,161.8,733.2,321.8,16.48,5986.2,2119,4.57,804855,250800,35412,1058.5972,5.5,6.1,0.00274207529083588,0.00414490939686063,-0.00534355472401001,0.0650404282038283,0.0632734304040684,0.0621625987875415,0.0056047436161332,0.00225743605968879,0.00229847994815106,0.00540958206338904,0.00404292301588223,-0.000896642859322561,0.00244709081424268,0.00526755293260369,0.0057467976335626,0.00472567568708512,0.0037667182409716,0.00553533746347457,0.00184274483187289,0.00795688234353498,0.0421500379866033,0.0208314979803786,0.788241075615951,-0.811191410691808,0.871519866495123,-0.852105782825608,0.439984726731139,0.651029691387503,0.85293109072003,-0.851454080296339,-0.883068805849444,-0.878208968041769,-0.934425592622495,-0.969409264379176,0.254541078734614,-0.747190801062815,0.806651266537053,0.769345188165729,0.440318974030406,0.873161874614585,0.940633128900214,0.669738549448703,0.554407616267398
"505",505,507,"2006-03-01",199.7,6728.6,7072,4.51,4.62,4.59,11263,101.8522,94.007,162.2,735.6,323.7,16.54,6007.6,1969,4.72,810146,238800,35451,1068.8147,5.75,5.9,0.00271554196423855,0.00397745042398867,-0.00761931057007851,0.0653405232180281,0.0641852100394645,0.0634950010030189,0.00557110182402883,0.00252276354788924,0.00229505221386354,0.00522026896328783,0.00408526596216274,-0.00114266758717633,0.00254492378522081,0.0052412634662072,-0.000609203357057201,0.00870599985020455,0.00395521409054633,0.00543439287798164,0.00176703227459056,0.00860511299896893,0.0440021947603881,0.0205841043937337,0.801256781778949,-0.832687288317784,0.896240755693932,-0.858545017921062,0.309218800047041,0.614147691068755,0.872307452678169,-0.8956684329784,-0.868392213429689,-0.869124367454952,-0.923606271882356,-0.973364108293352,0.165832904434198,-0.785693014080437,0.764624854205451,0.755071350278537,0.316966431793994,0.878053027931169,0.96219193452459,0.637864621509944,0.477957804876538
"506",506,508,"2006-04-01",200.7,6767.3,7120,4.6,4.72,4.79,11304.7,102.2952,94.398,164.3,738.1,319.5,16.64,6028.6,1821,4.99,809191,257000,35379,1084.9208,5.75,6.3,0.00285691191658211,0.0039420832473019,-0.00573171597700117,0.0661638211338807,0.0610679626398505,0.065272100475951,0.00552217948468596,0.0025304124446115,0.00239593534984905,0.00526418937881693,0.00404583985066261,-0.00178689964742037,0.00271582301347406,0.00509196594130882,-0.00396917733075874,0.00571916936095145,0.00365646019269176,0.00604367766354448,0.00157699831459635,0.00946749240689149,0.0440021947603881,0.0189273030115665,0.814398263911915,-0.85138976414087,0.916075661816198,-0.86412039075172,0.178449764202946,0.581632012350092,0.889796321325944,-0.925125236124074,-0.85986177945879,-0.862958622993345,-0.915959505410026,-0.973030457295471,0.0869247251935056,-0.822463901870406,0.752254506333543,0.737176439724966,0.205957615382792,0.883444616838768,0.973703070499498,0.609333923510825,0.403730101414489
"507",507,509,"2006-05-01",201.3,6772.4,6980,4.72,4.82,4.94,11319,102.1531,94.609,165.8,741.3,324.8,16.65,5999.4,1942,5.11,812561,238200,35321,1103.3202,6,6.2,0.00280379606226944,0.00345623507030794,-0.0067728159326003,0.0638335905125535,0.0542811162853937,0.066556888799993,0.00520742584485342,0.00212569194360831,0.00234754755481263,0.0050712969383658,0.00402131227691693,-0.00107639070942382,0.00260743672122031,0.00439820211909211,-0.000828474910303356,0.00330794185908955,0.00361476759608959,0.00491418661584915,0.0013267821198187,0.0102353291410637,0.0457755120278379,0.0203978427216128,0.827316821357024,-0.864647874626694,0.932149894706768,-0.864773402833851,0.0866131539209311,0.558373887102049,0.903635396815682,-0.942816631286085,-0.855363873648766,-0.86063793296052,-0.910688869130818,-0.974354625309264,0.051182854788383,-0.81464554841991,0.733997239785374,0.718731050655979,0.121909407048692,0.896061750380757,0.980871746206073,0.59160807425842,0.346584451750216
"508",508,510,"2006-06-01",201.8,6808.9,7001,4.79,4.97,4.99,11369.6,102.522,94.832,166.1,740.8,317.1,16.72,6017.6,1802,5.11,812366,243200,35370,1118.9368,6.25,6.3,0.00275247222550186,0.00366616037103425,-0.00702143115250623,0.0553130629563468,0.0472256754526167,0.0657448794800785,0.00523798078790083,0.00262766762568652,0.00231120524503551,0.00503324209685304,0.00371556416642186,-0.00197594493965029,0.00270239797035941,0.00437802138227431,-0.00059688807690883,0.00321975840465714,0.00328953621770167,0.00499981652903762,0.0014162207464008,0.010518499251594,0.0425688019804992,0.0199822116775786,0.837681931685234,-0.875714199431242,0.942665773139601,-0.843790949300848,0.00234697217489732,0.537184331953344,0.915252053245554,-0.956414363454728,-0.848673074580041,-0.857105592285478,-0.903272432759061,-0.97347694419361,0.113188479871262,-0.789933957855723,0.664346854544906,0.690315500513022,0.0574759105319542,0.904782694262003,0.983479077554643,0.575837164560396,0.321696506683779
"509",509,511,"2006-07-01",202.9,6849.4,7175,4.95,5.06,5.24,11402.6,102.5057,95.167,166.8,740.8,313.9,16.78,6042.5,1737,5.09,811505,238100,35330,1130.4035,6.25,7.3,0.00293488629863988,0.00382381716179044,-0.00523732904585724,0.054758693097789,0.0464395367054551,0.0593837407237318,0.0051771209093893,0.00229893496410161,0.00240290501021279,0.00515189625705877,0.00324474936417466,-0.00102270709987802,0.00277195786186659,0.00417794775373441,-0.00591613306808588,0.00513335140775655,0.00288024126402786,0.004759144338543,0.00133861552373249,0.0105281970032829,0.0425688019804992,0.0201582063074196,0.850216548399382,-0.878968620513252,0.945805400390844,-0.801094495369446,-0.0835050031700527,0.539391426383563,0.925909617534993,-0.965042374314447,-0.845265026121758,-0.856139147729366,-0.898484698341799,-0.97364595736326,0.0439988273106286,-0.794182164192309,0.572601216370149,0.655984901695484,0.0209695764723851,0.917308709426677,0.986223826537166,0.579951265121686,0.2749251539869
"510",510,512,"2006-08-01",203.8,6878.9,7091,4.96,4.97,5.25,11435.8,102.8357,95.467,167.9,742.1,315.2,16.83,6052.9,1650,4.88,809714,243900,35292,1152.2426,6.25,6.7,0.00309726934045196,0.00383054501381356,-0.00497351606068016,0.0503901522067005,0.0442123145534657,0.0541897346804882,0.00510177721791694,0.0024031878047713,0.00249973803124233,0.00525651209664087,0.00322063682317719,-0.00210085215175804,0.00278990688389406,0.00401016885803259,-0.00851251931303043,0.0054663420946396,0.00279494884677297,0.00465852633392879,0.0012073973468009,0.0110906240499987,0.0381787804947565,0.0184788543207252,0.867720039533347,-0.88559512428309,0.948542825488899,-0.783084040625887,-0.177147023947123,0.542376084395178,0.937702898525803,-0.969898858093331,-0.846733959539932,-0.860029889691806,-0.898846197615882,-0.976283791891368,-0.0453578495220586,-0.802961695274999,0.470858053631352,0.615927728335685,-0.0192786123484457,0.925080368835352,0.989449710240276,0.584604629412387,0.225506849354042
"511",511,513,"2006-09-01",202.8,6904.8,6847,4.81,4.89,5.25,11484.4,102.6606,95.232,165.4,742.5,307.5,16.87,6087.3,1720,4.72,810401,226700,35476,1151.2285,6.25,6.7,0.0027603910642167,0.0037553620867515,-0.0061026689048372,0.0445800748418825,0.0400522446925119,0.0492497457336317,0.00516250823019545,0.00229605505083608,0.00231602300848877,0.00471598304384402,0.00303132212115154,-0.00408811736129899,0.00280947898262207,0.00412974304836792,-0.00425657157305429,0.00556380802602177,0.00255320431945072,0.00287207739705579,0.00145932800247262,0.0108742081662861,0.0342075230029096,0.0204633563619441,0.884058006216239,-0.88877273128537,0.951497304440724,-0.76219867918599,-0.281114864281099,0.548355752359083,0.946946558314983,-0.971750862119696,-0.847656397576449,-0.862511030720061,-0.898673231893958,-0.977277704515683,-0.153886663297846,-0.818472532979889,0.358606199386957,0.562225865416243,-0.0447366842358032,0.929370157871744,0.991616113613945,0.591657367333881,0.171548589092054
"512",512,514,"2006-10-01",201.9,6954.7,6727,4.92,4.92,5.25,11527.9,102.6297,94.979,162.2,743.7,312.6,16.93,6125.7,1491,4.73,809839,250400,35650,1161.2877,6.25,7.3,0.0023561152626919,0.00386959194637811,-0.00753784746908311,0.0428331133939232,0.0375067229143446,0.0455380944813947,0.00511316053079303,0.00189353481033031,0.00204498932420161,0.00325811864937738,0.00291193699809866,-0.00272158199041465,0.00285185603848598,0.0042740210256101,-0.0137111370256098,0.00595575953306582,0.00243458292287439,0.0036860272660566,0.00166075931136186,0.0111169932775051,0.0342075230029096,0.0261207414591144,0.897842950558577,-0.8946862182758,0.955589740548665,-0.752134891561972,-0.393297737721031,0.552560867933176,0.953181681918169,-0.972746671855826,-0.847044024706631,-0.863462361062673,-0.897447082899346,-0.976493908580663,-0.24384134985485,-0.836086184510495,0.260240255227991,0.494672289885687,-0.0838402593727138,0.931241263631196,0.992836378194694,0.597668678542607,0.113985789817214
"513",513,515,"2006-11-01",202,6995.2,6872,4.94,4.95,5.25,11584,102.539,95.004,164.6,746.6,312.7,16.98,6168.2,1570,4.6,816786,240100,35747,1169.7901,6.25,6.6,0.00218066863956693,0.00393243942525571,-0.00597708441564978,0.0362423634967731,0.0324836560453036,0.0416961697369474,0.00525377974578885,0.00177859307740114,0.00191611862151915,0.00348303946831752,0.0028105725190574,-0.0033771160278249,0.00289574143737174,0.00461112281870431,-0.00527752957035003,0.00388981539837511,0.0024311065389846,0.00279915816853737,0.00190554360515664,0.0110400150629428,0.030582048961675,0.0178522760972026,0.909206691015984,-0.894098720283911,0.959838706397113,-0.741036357578369,-0.499637125413886,0.558213107609838,0.957430895692472,-0.972760561239004,-0.845631329360393,-0.863327864634581,-0.895105393988485,-0.974476814050663,-0.332716916897986,-0.833123576972194,0.151808033391509,0.40797544532429,-0.130807300100073,0.933036098899399,0.993493686529423,0.607029111210525,0.0452999169961995
"514",514,516,"2006-12-01",203.1,7039.1,6762,4.85,4.88,5.24,11675.2,103.6229,95.393,165.6,750.2,305.4,17.05,6238.2,1649,4.56,826731,244700,35813,1182.5023,6.25,6.5,0.00240695077228085,0.00406892221295522,-0.00665994240860187,0.0331282150467076,0.0290522484380249,0.0369255531932032,0.00417793988614279,0.00191410594768959,0.00205929209898481,0.00406697927588022,0.00301697120396305,-0.00478921637939533,0.00298831954963367,0.00493443570817798,-0.00890669484020882,0.0031300262695045,0.00262364076647748,0.00265392941680057,0.00051862303190379,0.0110821992281812,0.0272469361419443,0.0192006334663054,0.921607836301977,-0.894742251521649,0.962115947574255,-0.731961377163604,-0.587397976985425,0.568447661432852,0.96303489178263,-0.97286232455162,-0.846131757706023,-0.864781690325381,-0.894240430543615,-0.97330186678403,-0.392811335418207,-0.826677507217969,0.0499197289035198,0.316873674768815,-0.164131697398548,0.93619204154259,0.994003218964598,0.620747253202113,-0.0162459130456694
"515",515,517,"2007-01-01",203.437,7076.4,7116,4.98,4.95,5.25,11741.4,103.1171,95.689,164,750.7,308.1,17.09,6307.3,1409,4.76,822978,254400,35819,1192.6024,6.25,7.2,0.00249777121274216,0.00424542501125795,-0.00373852396167148,0.0316484009774564,0.0266682231352499,0.034752193068216,0.00540280587748191,0.0015225879359867,0.00216039695134262,0.00346871091876647,0.00297910142066138,-0.00374813402655805,0.00300726616255472,0.00518867091142705,-0.0174913754288339,0.00501718917480867,0.00249083453761356,0.00547032208447836,0.00197108419976533,0.0107409625516415,0.0272469361419443,0.0205198535457414,0.931191845397813,-0.901044300124457,0.963928131420409,-0.714085192004599,-0.654766267803429,0.57332287383521,0.967075807689141,-0.972061346392703,-0.845811628672187,-0.865253808297822,-0.893309143132339,-0.97247414625509,-0.432058273024003,-0.811172795725264,-0.0454170240238608,0.213825265510174,-0.198895130434757,0.939009186673683,0.994253142578247,0.629461626549896,-0.0742277166047091
"516",516,518,"2007-02-01",204.226,7091.5,6927,5.03,4.96,5.26,11821,104.172,96.005,166.8,750,303.4,17.15,6356.1,1480,4.72,820044,250800,35887,1205.2259,6.25,7.9,0.00248544523102105,0.0042814648164667,-0.00589631635088539,0.0284689959617168,0.0242732675223995,0.030993345619811,0.00552746807832682,0.00166327703883166,0.0021759564294147,0.00398125069651563,0.00285090025494413,-0.00484348866836367,0.00307475207041632,0.00540071132858455,-0.0166496683124407,0.00516219849111474,0.0024679838510655,0.00230544355487698,0.00205986861987665,0.0107163493682794,0.0241591039688726,0.0253436556988941,0.942519077195329,-0.898978911581576,0.965222262177007,-0.689227530316896,-0.70051412676281,0.580568112780037,0.971716689621397,-0.969584631173268,-0.848392991352556,-0.868427720127299,-0.893930336462673,-0.97103014294872,-0.470083199327541,-0.809473083134488,-0.123208343130679,0.105157602869004,-0.226022630857544,0.940120701182971,0.994524909071914,0.641537193749062,-0.121101272911812
"517",517,519,"2007-03-01",205.288,7122.1,6731,4.94,4.89,5.26,11902.1,104.3501,96.34,169.3,750.8,301.2,17.22,6380.4,1495,4.56,820914,262600,35970,1215.9332,6.25,7.9,0.00255023674311842,0.00440490999631415,-0.00580376227244754,0.0245586421166605,0.0203575006174446,0.0288811325233311,0.00556435815266091,0.00180411095897755,0.00219690224687545,0.00402790160810581,0.00280024586193928,-0.0050120158017,0.00313998069886097,0.00552911797401949,-0.00919160455919791,0.00055188444791752,0.00247988531755909,0.00565003216686821,0.00205377943474964,0.0104638626307147,0.0212844009902496,0.0273281577401131,0.950705701327805,-0.898889201415463,0.965005709952129,-0.664386145313727,-0.73622025574104,0.580459790384404,0.975869761214376,-0.965851767015362,-0.849505126999774,-0.870086605786134,-0.893211811295243,-0.960260324660201,-0.503846902087759,-0.796349243389997,-0.184600413546274,-0.0104641668124182,-0.257426892236508,0.941657882551913,0.994496551303729,0.647610151286204,-0.174360047804035
"518",518,520,"2007-04-01",205.904,7197.2,6850,4.87,4.86,5.25,11925.5,105.0975,96.527,171.4,753.7,306.8,17.28,6371.7,1490,4.69,822978,242500,35936,1226.4167,6.25,7.4,0.00254581126409829,0.00474843607620431,-0.00472202855445847,0.0233601253913314,0.0194123686372118,0.0263411033654274,0.0054263249857441,0.0020406908286732,0.00215796807437648,0.0041906203851847,0.00287786211706424,-0.00237556411643425,0.00318067651530359,0.00523728338447849,-0.0135172992479564,0.00323159309774477,0.00247390734237496,0.00107914692436154,0.00196329764463192,0.0102702905244334,0.0212844009902496,0.022619374062942,0.95582568110737,-0.89679840660508,0.96596280370277,-0.636214690714435,-0.762077238463446,0.574144535817018,0.978583636077295,-0.960797426673503,-0.84811370720015,-0.86949623779422,-0.890880475463487,-0.943641735328801,-0.525572405437329,-0.790239372428066,-0.274264778860317,-0.130421094764535,-0.278881773807377,0.942652469926901,0.994277650577989,0.648629933765535,-0.220065986770176
"519",519,521,"2007-05-01",206.755,7209.5,6766,4.73,4.78,5.25,11953.9,105.1436,96.798,173.3,755.3,308.1,17.33,6363,1415,4.75,825698,245000,35891,1244.52,6.25,7.8,0.00273918094023984,0.00471266695970263,-0.00512192866213327,0.021255047930447,0.0183129562299117,0.0233173244973093,0.00530948868608398,0.00198940657896944,0.00223706853007921,0.00483855988968525,0.00289519814217768,-0.00317564393722029,0.00322306255371443,0.00505226668382678,-0.0149350070609709,0.0057270345920553,0.0025674129734549,0.00294156904204068,0.00177033935547969,0.0104347669721508,0.0185952959428508,0.0257933003502593,0.960235596846214,-0.892608658086317,0.96720304085001,-0.59644004195363,-0.777591530392496,0.565530408896464,0.980421546618854,-0.953602454387729,-0.847180820750937,-0.869391780143715,-0.888209697489373,-0.920173001840127,-0.533381305482969,-0.792054634308385,-0.384895563874884,-0.245161414553705,-0.292243452815913,0.943359851343721,0.993884321256938,0.647587642274581,-0.2541584608703
"520",520,522,"2007-06-01",207.234,7241.4,6979,4.61,4.76,5.25,11969.3,105.1474,96.997,173.8,755.7,305,17.41,6378.1,1448,5.1,827158,235500,35820,1263.9938,6.25,8.2,0.0028140841322809,0.00469069281107541,-0.00313301130849042,0.0183194126747479,0.0174672776538028,0.0227654400493918,0.00519717220613473,0.00182402576165497,0.00229812093043917,0.0049586022275907,0.0027049138478696,-0.0051467688956894,0.00331118708455323,0.00495117382093861,-0.0148499442784441,0.0101227574420996,0.00241018684947014,0.00169723059052288,0.00160191780244097,0.010807139652958,0.0160692700338327,0.0268966304821121,0.961014116833176,-0.892435390684603,0.967792336119507,-0.575431467431331,-0.787543100645607,0.549497498746153,0.98145679574434,-0.944860388131067,-0.845818884305642,-0.869447128227102,-0.885798018461852,-0.904697241635244,-0.531348011541056,-0.751362726040697,-0.433876354410441,-0.347912377660089,-0.306811778765064,0.943689001344688,0.991947033627293,0.639688950930224,-0.282790299494079
"521",521,523,"2007-07-01",207.603,7270.5,7149,4.82,4.83,5.26,12011.5,105.1149,97.141,175.1,758.2,304.4,17.46,6385.9,1354,5,828938,246200,35870,1281.5451,6.25,8.3,0.00263087481420243,0.00465864694359852,-0.00147158315444607,0.016808023687758,0.0143835798579153,0.0199334929737918,0.00505066021701572,0.00194213385497133,0.00218372898797137,0.0047325000776823,0.0027015633123045,-0.00354097829187213,0.0032496875309496,0.00461398770481147,-0.0173635807090118,0.0074636110790598,0.00238297845504369,0.00298121787124036,0.00158998603707198,0.0107777894372815,0.0160692700338327,0.0283821245630512,0.958579303966618,-0.898453269538113,0.967248572516126,-0.555700411489343,-0.797662264358868,0.528937038156234,0.981575939820841,-0.93732112041137,-0.846732068923452,-0.872751559558632,-0.885081944318882,-0.891181854572983,-0.537733288955468,-0.746115290015069,-0.48943909361778,-0.433226524258,-0.32999465492882,0.94193131048093,0.987954976952647,0.627951659068106,-0.317500451013205
"522",522,524,"2007-08-01",207.667,7345.7,7067,4.2,4.38,5.02,12027.4,105.3166,97.225,172.4,759,308.2,17.5,6377.9,1330,4.67,829602,236500,35859,1307.652,5.75,9.2,0.00238796258550796,0.00488090456539296,-0.00160765616321353,0.00831721057933399,0.00748273237396166,0.0150277902170112,0.00486525351997987,0.00194429527376942,0.00204743276136717,0.0037398825335756,0.0025816460196183,-0.00357361757322605,0.00329346697251887,0.00443730349463219,-0.0189322754641849,0.00382874630831362,0.00242342048006276,-0.000629470637300826,0.00155187167274643,0.0113513402532955,0.0102134357513744,0.02979692030328,0.955241776411235,-0.901238747389694,0.966601434487693,-0.535746976954445,-0.801716803894739,0.505844971086101,0.981847839450887,-0.927944957197567,-0.856796569227253,-0.882965579720739,-0.886426908561428,-0.879196318285322,-0.540220206897809,-0.737250695880139,-0.536710436022962,-0.507238935340466,-0.349426260751966,0.940320724343232,0.983297821646879,0.613869507720659,-0.345480453648224
"523",523,525,"2007-09-01",208.547,7362.4,7170,3.89,4.05,4.94,12105.6,105.6629,97.601,173.5,760.2,303.9,17.56,6417.8,1183,4.52,827418,240300,35918,1350.1251,5.25,9.2,0.00199438088656068,0.00476243352044126,-0.00216829919665755,0.00536535860649338,0.00410521746049871,0.0129538043900896,0.00492944544920985,0.00287994515814027,0.00180731673975421,0.00280614407106672,0.00242611728434043,-0.0038226685532036,0.00338457585489277,0.00449272724818295,-0.0249116360537226,0.00305947785645071,0.00203684401955558,-0.0000173358299428994,0.00187077445800399,0.0124694037027521,0.00417014410654094,0.0279850406391242,0.950217265205329,-0.901899663737474,0.966270627872583,-0.512380831237936,-0.808614589222983,0.474794705369061,0.979768692420184,-0.915690013711372,-0.859345516270725,-0.888999687816634,-0.88567390849477,-0.866278982537621,-0.540221595840794,-0.710661315738516,-0.561811419344831,-0.571570051864525,-0.38708584749777,0.937409471331248,0.978133262534462,0.594000542554559,-0.371004367197695
"524",524,526,"2007-10-01",209.19,7377,7237,3.9,4.01,4.76,12121.5,105.1595,97.883,174.7,762.9,305.5,17.57,6426.9,1264,4.53,829039,234300,35822,1374.6875,5,8.5,0.00205982161795326,0.00462476743629855,-0.00122541166731523,0.00208102818817737,0.000208333767362734,0.00960515244215968,0.00470958695769534,0.00215057964403168,0.00186694204230102,0.00207826394661096,0.00250418517117471,-0.00327737002833713,0.00315172831604384,0.00433394382607218,-0.0204520387786804,0.000648882227623752,0.00215685533025312,-0.00167316498783854,0.00159457478139398,0.0126601567017285,0.00213722059948127,0.0264995319466665,0.943220273650542,-0.896372644214803,0.96569972305528,-0.484774518894609,-0.807340968567772,0.437957346598826,0.976526046429053,-0.901493918468531,-0.861316342737136,-0.894413870217649,-0.886657849862332,-0.850711623956396,-0.540692335859636,-0.672747549802191,-0.59661233120191,-0.61658452388182,-0.427052911230708,0.932208901835517,0.970881774789938,0.568133430185446,-0.388403653122589
"525",525,527,"2007-11-01",210.834,7410.3,7240,3.27,3.46,4.49,12175.1,105.729,98.373,179,762.7,305.1,17.64,6468.6,1197,4.15,834315,249100,35759,1393.4681,5,9.4,0.00259579751164155,0.00468828290638679,-0.00183513832555053,-0.00712688203025083,-0.00757665604887392,0.00481493085976135,0.00469338702760136,0.00194730892745772,0.00216993657273812,0.00372293006098608,0.00236585711900831,-0.0029392947172671,0.00329183094858036,0.00447484761580223,-0.0243438788467003,-0.00374244490877707,0.00209136567713331,0.0019168335399676,0.00126940993250398,0.0128992107338403,0,0.0263029907017441,0.931133682474575,-0.895873986033595,0.964776269221264,-0.447005232624987,-0.800518690582419,0.393898098344528,0.97095588375318,-0.887290835685767,-0.872196589014253,-0.907481291041728,-0.88896474031561,-0.827325094187141,-0.549410788167354,-0.6643916373884,-0.653927052400782,-0.651533563322053,-0.464270418104611,0.925772875378162,0.960940455172338,0.534808781982742,-0.403475149751729
